"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"05/11/2024 07:00:00 AM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Full Fare","6","0","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"05/11/2024 07:00:00 AM","subway","182","Ralph Av (C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","8","0","40.67882","-73.920784","POINT (-73.920784 40.67882)"
"05/11/2024 08:00:00 AM","subway","363","Westchester Sq-E Tremont Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","9","0","40.839893","-73.84295","POINT (-73.84295 40.839893)"
"05/11/2024 03:00:00 AM","subway","265","Grand Av-Newtown (M,R)","Queens","metrocard","Metrocard - Unlimited 30-Day","4","0","40.737015","-73.87722","POINT (-73.87722 40.737015)"
"05/11/2024 01:00:00 PM","subway","165","23 St (C,E)","Manhattan","omny","OMNY - Full Fare","239","3","40.745907","-73.99804","POINT (-73.99804 40.745907)"
"05/11/2024 05:00:00 AM","subway","31","25 St (R)","Brooklyn","omny","OMNY - Full Fare","6","0","40.660397","-73.99809","POINT (-73.99809 40.660397)"
"05/11/2024 04:00:00 PM","subway","88","Norwood Av (J,Z)","Brooklyn","metrocard","Metrocard - Other","3","0","40.68141","-73.880035","POINT (-73.880035 40.68141)"
"05/11/2024 01:00:00 AM","subway","621","Broadway Junction (A,C,J,L,Z)","Brooklyn","metrocard","Metrocard - Other","16","0","40.678333","-73.90532","POINT (-73.90532 40.678333)"
"05/11/2024 10:00:00 AM","subway","379","Mosholu Pkwy (4)","Bronx","metrocard","Metrocard - Fair Fare","9","1","40.87975","-73.88466","POINT (-73.88466 40.87975)"
"05/11/2024 08:00:00 AM","subway","629","Lorimer St (L)/Metropolitan Av (G)","Brooklyn","metrocard","Metrocard - Other","7","0","40.71406","-73.95027","POINT (-73.95027 40.71406)"
"05/11/2024 02:00:00 PM","subway","628","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Full Fare","532","0","40.710373","-74.00657","POINT (-74.00657 40.710373)"
"05/11/2024 03:00:00 PM","subway","189","Grant Av (A)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.677044","-73.86505","POINT (-73.86505 40.677044)"
"05/11/2024 07:00:00 AM","subway","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","omny","OMNY - Seniors & Disability","4","0","40.68436","-73.97767","POINT (-73.97767 40.68436)"
"05/11/2024 10:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","metrocard","Metrocard - Seniors & Disability","23","9","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"05/11/2024 12:00:00 PM","subway","201","Beach 98 St (A,S)","Queens","omny","OMNY - Full Fare","3","0","40.585308","-73.82056","POINT (-73.82056 40.585308)"
"05/11/2024 08:00:00 PM","subway","180","Kingston-Throop Avs (C)","Brooklyn","metrocard","Metrocard - Full Fare","20","0","40.67992","-73.94086","POINT (-73.94086 40.67992)"
"05/11/2024 04:00:00 PM","subway","36","Bay Ridge Av (R)","Brooklyn","metrocard","Metrocard - Students","7","5","40.634968","-74.02338","POINT (-74.02338 40.634968)"
"05/11/2024 05:00:00 PM","subway","436","Harlem-148 St (3)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.82388","-73.93647","POINT (-73.93647 40.82388)"
"05/11/2024 03:00:00 PM","subway","248","Avenue N (F)","Brooklyn","omny","OMNY - Full Fare","41","1","40.61514","-73.9742","POINT (-73.9742 40.61514)"
"05/11/2024 05:00:00 PM","subway","615","New Utrecht Av (N)/62 St (D)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.624844","-73.99635","POINT (-73.99635 40.624844)"
"05/11/2024 01:00:00 PM","subway","434","3 Av-149 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","38","0","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"05/11/2024 03:00:00 PM","subway","344","Kingston Av (3)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","13","0","40.6694","-73.94216","POINT (-73.94216 40.6694)"
"05/11/2024 12:00:00 AM","subway","146","181 St (A)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","3","0","40.851696","-73.937965","POINT (-73.937965 40.851696)"
"05/11/2024 01:00:00 PM","subway","471","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Full Fare","129","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"05/11/2024 02:00:00 PM","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Other","4","0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"05/11/2024 08:00:00 PM","subway","224","57 St (F)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","13","0","40.763973","-73.97745","POINT (-73.97745 40.763973)"
"05/11/2024 02:00:00 PM","subway","66","18 Av (D)","Brooklyn","metrocard","Metrocard - Other","7","0","40.607952","-74.00174","POINT (-74.00174 40.607952)"
"05/11/2024 03:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","metrocard","Metrocard - Fair Fare","3","0","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"05/11/2024 09:00:00 PM","subway","393","116 St (6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","23","0","40.79863","-73.94162","POINT (-73.94162 40.79863)"
"05/11/2024 10:00:00 AM","subway","298","207 St (1)","Manhattan","metrocard","Metrocard - Other","5","2","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"05/11/2024 06:00:00 AM","subway","100","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Other","1","0","40.70687","-73.95343","POINT (-73.95343 40.70687)"
"05/11/2024 06:00:00 PM","subway","364","Zerega Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","1","0","40.836487","-73.84704","POINT (-73.84704 40.836487)"
"05/11/2024 04:00:00 PM","subway","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","metrocard","Metrocard - Full Fare","662","17","40.735737","-73.98995","POINT (-73.98995 40.735737)"
"05/11/2024 06:00:00 PM","subway","94","Halsey St (J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","12","0","40.68637","-73.91656","POINT (-73.91656 40.68637)"
"05/11/2024 11:00:00 PM","subway","110","Forest Av (M)","Queens","metrocard","Metrocard - Fair Fare","2","0","40.704422","-73.903076","POINT (-73.903076 40.704422)"
"05/11/2024 02:00:00 PM","subway","425","Bronx Park East (2,5)","Bronx","metrocard","Metrocard - Students","1","0","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"05/11/2024 09:00:00 AM","subway","183","Rockaway Av (C)","Brooklyn","omny","OMNY - Full Fare","88","0","40.67834","-73.91195","POINT (-73.91195 40.67834)"
"05/11/2024 03:00:00 PM","subway","357","Beverly Rd (2,5)","Brooklyn","metrocard","Metrocard - Fair Fare","5","0","40.6451","-73.94896","POINT (-73.94896 40.6451)"
"05/11/2024 08:00:00 PM","subway","356","Church Av (2,5)","Brooklyn","omny","OMNY - Full Fare","74","1","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"05/11/2024 12:00:00 PM","subway","630","Myrtle-Wyckoff Avs (L,M)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.699814","-73.91158","POINT (-73.91158 40.699814)"
"05/11/2024 06:00:00 PM","subway","38","86 St (R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","13","8","40.62269","-74.0284","POINT (-74.0284 40.62269)"
"05/11/2024 11:00:00 PM","subway","476","86 St (Q)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","28","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"05/11/2024 01:00:00 PM","subway","603","149 St-Grand Concourse (2,4,5)","Bronx","metrocard","Metrocard - Full Fare","40","5","40.818375","-73.92735","POINT (-73.92735 40.818375)"
"05/11/2024 05:00:00 PM","subway","173","High St (A,C)","Brooklyn","metrocard","Metrocard - Full Fare","116","0","40.699337","-73.99053","POINT (-73.99053 40.699337)"
"05/11/2024 06:00:00 AM","subway","396","96 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","7","0","40.78567","-73.95107","POINT (-73.95107 40.78567)"
"05/11/2024 10:00:00 AM","subway","310","96 St (1,2,3)","Manhattan","metrocard","Metrocard - Other","43","1","40.79392","-73.97232","POINT (-73.97232 40.79392)"
"05/11/2024 01:00:00 PM","subway","394","110 St (6)","Manhattan","metrocard","Metrocard - Seniors & Disability","7","0","40.79502","-73.94425","POINT (-73.94425 40.79502)"
"05/11/2024 07:00:00 PM","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","omny","OMNY - Full Fare","201","3","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"05/11/2024 12:00:00 AM","subway","436","Harlem-148 St (3)","Manhattan","metrocard","Metrocard - Other","2","0","40.82388","-73.93647","POINT (-73.93647 40.82388)"
"05/11/2024 04:00:00 AM","subway","471","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Full Fare","12","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"05/11/2024 06:00:00 PM","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"05/11/2024 04:00:00 AM","subway","48","Avenue H (Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","2","0","40.62927","-73.96164","POINT (-73.96164 40.62927)"
"05/11/2024 02:00:00 AM","subway","165","23 St (C,E)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","2","0","40.745907","-73.99804","POINT (-73.99804 40.745907)"
"05/11/2024 07:00:00 PM","subway","625","Delancey St (F)/Essex St (J,M,Z)","Manhattan","metrocard","Metrocard - Full Fare","106","6","40.718613","-73.987434","POINT (-73.987434 40.718613)"
"05/11/2024 05:00:00 AM","subway","613","Lexington Av (N,R,W)/59 St (4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","10","0","40.76266","-73.967255","POINT (-73.967255 40.76266)"
"05/11/2024 07:00:00 AM","subway","458","46 St-Bliss St (7)","Queens","metrocard","Metrocard - Full Fare","46","0","40.743134","-73.918434","POINT (-73.918434 40.743134)"
"05/11/2024 01:00:00 AM","subway","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","metrocard","Metrocard - Fair Fare","9","0","40.68446","-73.97689","POINT (-73.97689 40.68446)"
"05/11/2024 03:00:00 AM","subway","448","Mets-Willets Point (7)","Queens","metrocard","Metrocard - Other","3","0","40.754623","-73.84563","POINT (-73.84563 40.754623)"
"05/11/2024 04:00:00 AM","subway","207","Beach 36 St (A)","Queens","metrocard","Metrocard - Full Fare","1","0","40.595398","-73.76817","POINT (-73.76817 40.595398)"
"05/11/2024 11:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","32","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"05/11/2024 09:00:00 AM","subway","51","Kings Hwy (B,Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","39","0","40.60867","-73.95773","POINT (-73.95773 40.60867)"
"05/11/2024 12:00:00 AM","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Full Fare","2","2","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"05/11/2024 01:00:00 PM","subway","254","Jamaica-179 St (F)","Queens","omny","OMNY - Seniors & Disability","2","0","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"05/11/2024 11:00:00 PM","subway","164","34 St-Penn Station (A,C,E)","Manhattan","metrocard","Metrocard - Full Fare","80","2","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"05/11/2024 01:00:00 PM","subway","438","135 St (2,3)","Manhattan","metrocard","Metrocard - Students","5","0","40.814228","-73.94077","POINT (-73.94077 40.814228)"
"05/11/2024 10:00:00 PM","subway","60","Fort Hamilton Pkwy (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","40.640915","-73.9943","POINT (-73.9943 40.640915)"
"05/11/2024 02:00:00 AM","subway","625","Delancey St (F)/Essex St (J,M,Z)","Manhattan","metrocard","Metrocard - Fair Fare","6","0","40.718613","-73.987434","POINT (-73.987434 40.718613)"
"05/11/2024 02:00:00 PM","subway","399","68 St-Hunter College (6)","Manhattan","omny","OMNY - Full Fare","479","11","40.768143","-73.96387","POINT (-73.96387 40.768143)"
"05/11/2024 03:00:00 AM","subway","5","36 Av (N,W)","Queens","omny","OMNY - Full Fare","2","0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"05/11/2024 10:00:00 PM","subway","396","96 St (6)","Manhattan","metrocard","Metrocard - Seniors & Disability","4","1","40.78567","-73.95107","POINT (-73.95107 40.78567)"
"05/11/2024 07:00:00 AM","subway","625","Delancey St (F)/Essex St (J,M,Z)","Manhattan","metrocard","Metrocard - Fair Fare","20","0","40.718613","-73.987434","POINT (-73.987434 40.718613)"
"05/11/2024 12:00:00 PM","subway","136","New Lots Av (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","1","40.658733","-73.89923","POINT (-73.89923 40.658733)"
"05/11/2024 03:00:00 PM","subway","336","Hoyt St (2,3)","Brooklyn","omny","OMNY - Seniors & Disability","3","0","40.690544","-73.98506","POINT (-73.98506 40.690544)"
"05/11/2024 09:00:00 AM","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Other","12","1","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"05/11/2024 08:00:00 PM","subway","6","39 Av-Dutch Kills (N,W)","Queens","metrocard","Metrocard - Unlimited 30-Day","5","0","40.75288","-73.932755","POINT (-73.932755 40.75288)"
"05/11/2024 03:00:00 PM","subway","298","207 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","17","0","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"05/11/2024 09:00:00 PM","subway","249","Avenue P (F)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.608944","-73.97302","POINT (-73.97302 40.608944)"
"05/11/2024 09:00:00 AM","subway","34","53 St (R)","Brooklyn","metrocard","Metrocard - Fair Fare","26","2","40.64507","-74.01403","POINT (-74.01403 40.64507)"
"05/11/2024 02:00:00 AM","subway","168","Spring St (C,E)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"05/11/2024 04:00:00 AM","subway","127","DeKalb Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","3","0","40.70381","-73.91843","POINT (-73.91843 40.70381)"
"05/11/2024 10:00:00 AM","subway","209","Far Rockaway-Mott Av (A)","Queens","metrocard","Metrocard - Full Fare","6","0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
